"company_id","company_name","timestamp","date","project_id","id","reason"
"M000677","三河同飞制冷股份有限公司",1600671600000,"2020-09-21 15:00:00","1000482","1000482-M000677","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000648","浙江嘉益保温科技股份有限公司",1600424571000,"2020-09-18 18:22:51","1000224","1000224-M000648","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000104","四川新荷花中药饮片股份有限公司",1606374000000,"2020-11-26 15:00:00","1000925","1000925-M000104","因发行人及保荐人更新财务资料，主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000104","上海肇民新材料科技股份有限公司",1600260051000,"2020-09-16 20:40:51","1000361","1000361-M000104","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000639","大连德迈仕精密科技股份有限公司",1600260080000,"2020-09-16 20:41:20","1000298","1000298-M000639","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000287","南通跃通数控设备股份有限公司",1600440482000,"2020-09-18 22:48:02","1000757","1000757-M000287","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000681","永泰运化工物流股份有限公司",1600860188000,"2020-09-23 19:23:08","1000830","1000830-M000681","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000690","深圳市金照明科技股份有限公司",1601087735000,"2020-09-26 10:35:35","1000725","1000725-M000690","中止审核原因：   因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000695","江苏博云塑业股份有限公司",1600424772000,"2020-09-18 18:26:12","1000060","1000060-M000695","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000108","江苏晶雪节能科技股份有限公司",1599649347000,"2020-09-09 19:02:27","1000429","1000429-M000108","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000108","北京赢康科技股份有限公司",1612176111000,"2021-02-01 18:41:51","1001005","1001005-M000108","2021年2月1日，发行人及保荐人主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000577","浙江金沃精工股份有限公司",1600671600000,"2020-09-21 15:00:00","1000609","1000609-M000577","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000108","徐州浩通新材料科技股份有限公司",1599462000000,"2020-09-07 15:00:00","1000425","1000425-M000108","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000108","苏州仕净环保科技股份有限公司",1600239600000,"2020-09-16 15:00:00","1000170","1000170-M000108","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000228","上海益中亘泰（集团）股份有限公司",1601020902000,"2020-09-25 16:01:42","1000728","1000728-M000228","因发行人及保荐人更新财务资料，主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000001","宁波色母粒股份有限公司",1600482931000,"2020-09-19 10:35:31","1000347","1000347-M000001","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000671","华蓝集团股份公司",1601482201000,"2020-10-01 00:10:01","1000017","1000017-M000671","2020年10月01日，华蓝集团股份公司因IPO申请文件中记载的财务资料已过有效期需要补充提交，本所中止其发行上市审核。"
"M000680","无锡江南奕帆电力传动科技股份有限公司",1600412400000,"2020-09-18 15:00:00","1000472","1000472-M000680","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000642","深圳市乐的美光电股份有限公司",1608534000000,"2020-12-21 15:00:00","1000952","1000952-M000642","因发行人及保荐人更新财务资料，主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000641","常州钟恒新材料股份有限公司",1623222000000,"2021-06-09 15:00:00","1001324","1001324-M000641","2021年6月7日，常州钟恒新材料股份有限公司申请撤回发行上市申请文件。根据《深圳证券交易所创业板股票发行上市审核规则》第六十七条，本所决定终止对其首次公开发行股票并在创业板上市的审核。"
"M000108","张家港中环海陆高端装备股份有限公司",1600177788000,"2020-09-15 21:49:48","1000584","1000584-M000108","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000025","深圳市水务规划设计院股份有限公司",1601031128000,"2020-09-25 18:52:08","1000689","1000689-M000025","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000680","倍杰特集团股份有限公司",1600350113000,"2020-09-17 21:41:53","1000414","1000414-M000680","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000686","深圳中富电路股份有限公司",1600482892000,"2020-09-19 10:34:52","1000436","1000436-M000686","因发行人及保荐人更新财务资料，主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000108","华智机器股份公司",1600440556000,"2020-09-18 22:49:16","1000841","1000841-M000108","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000673","上海霍普建筑设计事务所股份有限公司",1595410020000,"2020-07-22 17:27:00","1000356","1000356-M000673","7月20日，上海霍普建筑设计事务所股份有限公司因保荐人被中国证监会暂停保荐机构资格，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条第一款第（三）项的规定，本所中止其发行上市审核。"
"M000108","珠海安联锐视科技股份有限公司",1600860257000,"2020-09-23 19:24:17","1000210","1000210-M000108","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000686","久祺股份有限公司",1600326000000,"2020-09-17 15:00:00","1000784","1000784-M000686","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000633","安徽金田高新材料股份有限公司",1616410436000,"2021-03-22 18:53:56","1001197","1001197-M000633","因发行人及保荐人更新财务资料，主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000227","厦门南讯股份有限公司",1617207002000,"2021-04-01 00:10:02","1001091","1001091-M000227","2021年04月01日，厦门南讯股份有限公司因IPO申请文件中记载的财务资料已过有效期，需要补充提交，根据《深圳证券交易所创业板股票发行上市审核规则》的相关规定，本所中止其发行上市审核。"
"M000577","厦门美柚股份有限公司",1601020932000,"2020-09-25 16:02:12","1000823","1000823-M000577","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000694","广东绿岛风空气系统股份有限公司",1600239600000,"2020-09-16 15:00:00","1000553","1000553-M000694","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000262","江苏本川智能电路科技股份有限公司",1600671600000,"2020-09-21 15:00:00","1000388","1000388-M000262","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000108","上海能辉科技股份有限公司",1606806000000,"2020-12-01 15:00:00","1000850","1000850-M000108","2020年11月30日，因发行人及保荐人更新财务资料，主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000262","远信工业股份有限公司",1601482201000,"2020-10-01 00:10:01","1000023","1000023-M000262","2020年10月01日，远信工业股份有限公司因IPO申请文件中记载的财务资料已过有效期需要补充提交，本所中止其发行上市审核。"
"M000619","江苏中成紧固技术发展股份有限公司",1625819092000,"2021-07-09 16:24:52","1001132","1001132-M000619","2021年7月8日，江苏中成紧固技术发展股份有限公司申请撤回发行上市申请文件。根据《深圳证券交易所创业板股票发行上市审核规则》第六十七条，本所决定终止对其首次公开发行股票并在创业板上市的审核。"
"M000287","森赫电梯股份有限公司",1601482201000,"2020-10-01 00:10:01","1000701","1000701-M000287","2020年10月01日，森赫电梯股份有限公司因IPO申请文件中记载的财务资料已过有效期需要补充提交，本所中止其发行上市审核。"
"M000262","安徽超越环保科技股份有限公司",1600867491000,"2020-09-23 21:24:51","1000564","1000564-M000262","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000686","北京雅迪传媒股份有限公司",1626777193000,"2021-07-20 18:33:13","1001085","1001085-M000686","2021年7月13日，北京雅迪传媒股份有限公司申请撤回发行上市申请文件。根据《深圳证券交易所创业板股票发行上市审核规则》第六十七条，本所决定终止对其首次公开发行股票并在创业板上市的审核。"
"M000648","浙江汇隆新材料股份有限公司",1600692756000,"2020-09-21 20:52:36","1000597","1000597-M000648","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000684","上海醉清风健康科技股份有限公司",1626937200000,"2021-07-22 15:00:00","1001533","1001533-M000684","2021年7月19日，上海醉清风健康科技股份有限公司申请撤回发行上市申请文件。根据《深圳证券交易所创业板股票发行上市审核规则》第六十七条，本所决定终止对其首次公开发行股票并在创业板上市的审核。"
"M000011","上海卡恩文化传播股份有限公司",1626939154000,"2021-07-22 15:32:34","1001370","1001370-M000011","2021年7月19日，上海卡恩文化传播股份有限公司申请撤回发行上市申请文件。根据《深圳证券交易所创业板股票发行上市审核规则》第六十七条，本所决定终止对其首次公开发行股票并在创业板上市的审核。"
"M000228","来邦科技股份公司",1627460768000,"2021-07-28 16:26:08","1001519","1001519-M000228","2021年7月26日，来邦科技股份公司申请撤回发行上市申请文件。根据《深圳证券交易所创业板股票发行上市审核规则》第六十七条，本所决定终止对其首次公开发行股票并在创业板上市的审核。"
"M000262","上海艾录包装股份有限公司",1600692821000,"2020-09-21 20:53:41","1000583","1000583-M000262","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000227","杭州大地海洋环保股份有限公司",1600515185000,"2020-09-19 19:33:05","1000542","1000542-M000227","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000227","上海兰卫医学检验所股份有限公司",1600335297000,"2020-09-17 17:34:57","1000634","1000634-M000227","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000673","浙江严牌过滤技术股份有限公司",1600335347000,"2020-09-17 17:35:47","1000024","1000024-M000673","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000227","上海欣巴自动化科技股份有限公司",1627634201000,"2021-07-30 16:36:41","1001057","1001057-M000227","2021年7月27日，上海欣巴自动化科技股份有限公司申请撤回发行上市申请文件。根据《深圳证券交易所创业板股票发行上市审核规则》第六十七条，本所决定终止对其首次公开发行股票并在创业板上市的审核。"
"M000577","思柏精密科技股份有限公司",1600177861000,"2020-09-15 21:51:01","1000838","1000838-M000577","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000025","山东卡尔电气股份有限公司",1617179415000,"2021-03-31 16:30:15","1000956","1000956-M000025","因发行人及保荐人更新财务资料，主动申请中止发行上市审核程序。根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000001","杭州万事利丝绸文化股份有限公司",1600255824000,"2020-09-16 19:30:24","1000120","1000120-M000001","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000680","常州匠心独具智能家居股份有限公司",1600692783000,"2020-09-21 20:53:03","1000445","1000445-M000680","因发行人及保荐人更新财务资料，主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000571","日禾戎美股份有限公司",1601030791000,"2020-09-25 18:46:31","1000843","1000843-M000571","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000011","久盛电气股份有限公司",1600412434000,"2020-09-18 15:00:34","1000167","1000167-M000011","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000023","浙江本立科技股份有限公司",1600412400000,"2020-09-18 15:00:00","1000151","1000151-M000023","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000673","河南省力量钻石股份有限公司",1608040070000,"2020-12-15 21:47:50","1000750","1000750-M000673","因发行人及保荐人更新财务资料，主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000681","江苏中捷精工科技股份有限公司",1600414770000,"2020-09-18 15:39:30","1000618","1000618-M000681","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000694","哈尔滨岛田大鹏工业股份有限公司",1617207002000,"2021-04-01 00:10:02","1001142","1001142-M000694","2021年04月01日，哈尔滨岛田大鹏工业股份有限公司因IPO申请文件中记载的财务资料已过有效期，需要补充提交，根据《深圳证券交易所创业板股票发行上市审核规则》的相关规定，本所中止其发行上市审核。"
"M000001","维尼健康（深圳）股份有限公司",1617207002000,"2021-04-01 00:10:02","1001240","1001240-M000001","2021年04月01日，维尼健康（深圳）股份有限公司因IPO申请文件中记载的财务资料已过有效期，需要补充提交，根据《深圳证券交易所创业板股票发行上市审核规则》的相关规定，本所中止其发行上市审核。"
"M000011","宁波微科光电股份有限公司",1610521200000,"2021-01-13 15:00:00","1001058","1001058-M000011","因发行人调整内部治理结构需履行法定程序，主动申请中止上市审核程序。根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000577","上海载德信息科技股份有限公司",1617207002000,"2021-04-01 00:10:02","1001235","1001235-M000577","2021年04月01日，上海载德信息科技股份有限公司因IPO申请文件中记载的财务资料已过有效期，需要补充提交，根据《深圳证券交易所创业板股票发行上市审核规则》的相关规定，本所中止其发行上市审核。"
"M000625","邵阳维克液压股份有限公司",1600671600000,"2020-09-21 15:00:00","1000724","1000724-M000625","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000681","浙江君亭酒店管理股份有限公司",1598603383000,"2020-08-28 16:29:43","1000273","1000273-M000681","因发行人及保荐人更新财务资料，主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》相关规定同意发行人中止审核。"
"M000692","开勒环境科技（上海）股份有限公司",1600153200000,"2020-09-15 15:00:00","1000530","1000530-M000692","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000633","江苏新瀚新材料股份有限公司",1600695909000,"2020-09-21 21:45:09","1000087","1000087-M000633","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000059","深圳市显盈科技股份有限公司",1600347323000,"2020-09-17 20:55:23","1000239","1000239-M000059","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000577","孩子王儿童用品股份有限公司",1600424977000,"2020-09-18 18:29:37","1000668","1000668-M000577","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000634","瑞纳智能设备股份有限公司",1600260066000,"2020-09-16 20:41:06","1000621","1000621-M000634","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000108","山东力诺特种玻璃股份有限公司",1600482913000,"2020-09-19 10:35:13","1000716","1000716-M000108","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000677","新乡拓新药业股份有限公司",1600412400000,"2020-09-18 15:00:00","1000642","1000642-M000677","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000577","江苏华兰药用新材料股份有限公司",1600482856000,"2020-09-19 10:34:16","1000118","1000118-M000577","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000104","上海宽创国际文化科技股份有限公司",1615964400000,"2021-03-17 15:00:00","1001230","1001230-M000104","2021年3月16日，因发行人及保荐人更新财务资料，主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000227","杭州正强传动股份有限公司",1600784030000,"2020-09-22 22:13:50","1000712","1000712-M000227","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000687","淄博鲁华泓锦新材料股份有限公司",1617207002000,"2021-04-01 00:10:02","1000999","1000999-M000687","2021年04月01日，淄博鲁华泓锦新材料股份有限公司因IPO申请文件中记载的财务资料已过有效期，需要补充提交，根据《深圳证券交易所创业板股票发行上市审核规则》的相关规定，本所中止其发行上市审核。"
"M000262","山东山大鸥玛软件股份有限公司",1601046149000,"2020-09-25 23:02:29","1000650","1000650-M000262","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000011","中证信用增进股份有限公司",1617207002000,"2021-04-01 00:10:02","1001038","1001038-M000011","2021年04月01日，中证信用增进股份有限公司因IPO申请文件中记载的财务资料已过有效期，需要补充提交，根据《深圳证券交易所创业板股票发行上市审核规则》的相关规定，本所中止其发行上市审核。"
"M000287","苏州万祥科技股份有限公司",1600944332000,"2020-09-24 18:45:32","1000840","1000840-M000287","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000053","广州市金钟汽车零件股份有限公司",1600259955000,"2020-09-16 20:39:15","1000654","1000654-M000053","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000001","深圳民爆光电股份有限公司",1600783974000,"2020-09-22 22:12:54","1000562","1000562-M000001","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000661","北京零点有数数据科技股份有限公司",1600335383000,"2020-09-17 17:36:23","1000051","1000051-M000661","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000571","东风汽车集团股份有限公司",1633000300000,"2021-09-30 19:11:40","1000983","1000983-M000571","2021年9月30日，东风集团申请撤回发行上市申请文件。根据《深圳证券交易所创业板股票发行上市审核规则》第六十七条，本所决定终止对其首次公开发行股票并在创业板上市的审核。"
"M000680","深圳市五株科技股份有限公司",1600783881000,"2020-09-22 22:11:21","1000722","1000722-M000680","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000618","广东天亿马信息产业股份有限公司",1601388108000,"2020-09-29 22:01:48","1000777","1000777-M000618","因发行人及保荐人更新财务资料，主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000001","上海雅创电子集团股份有限公司",1600671600000,"2020-09-21 15:00:00","1000601","1000601-M000001","因发行人及保荐人更新财务资料，主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定同意发行人中止审核。"
"M000001","深圳市强瑞精密技术股份有限公司",1600424877000,"2020-09-18 18:27:57","1000702","1000702-M000001","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000642","广东佳奇科技教育股份有限公司",1625122800000,"2021-07-01 15:00:00","1000253","1000253-M000642","2021年07月01日，广东佳奇科技教育股份有限公司因IPO注册申请文件中记载的财务资料已过有效期，需要补充提交，根据《创业板首次公开发行股票注册管理办法（试行）》第二十九条的相关规定，其发行注册程序中止。"
"M000625","湖南恒光科技股份有限公司",1600482835000,"2020-09-19 10:33:55","1000538","1000538-M000625","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000681","无锡和烁丰科技股份有限公司",1632904017000,"2021-09-29 16:26:57","1001221","1001221-M000681","因发行人及保荐人更新财务资料，主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000664","广州华研精密机械股份有限公司",1600412400000,"2020-09-18 15:00:00","1000779","1000779-M000664","因发行人及保荐人更新财务资料，主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定同意发行人中止审核。"
"M000690","四川观想科技股份有限公司",1607324400000,"2020-12-07 15:00:00","1000975","1000975-M000690","因发行人及保荐人更新财务资料，主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000108","广东万年青制药股份有限公司",1601482201000,"2020-10-01 00:10:01","1000776","1000776-M000108","2020年10月01日，广东万年青制药股份有限公司因IPO申请文件中记载的财务资料已过有效期需要补充提交，本所中止其发行上市审核。"
"M000011","宁波家联科技股份有限公司",1600339015000,"2020-09-17 18:36:55","1000717","1000717-M000011","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000680","营口风光新材料股份有限公司",1600424621000,"2020-09-18 18:23:41","1000760","1000760-M000680","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000644","铜陵洁雅生物科技股份有限公司",1600695925000,"2020-09-21 21:45:25","1000640","1000640-M000644","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000247","宁波喜悦智行科技股份有限公司",1600591340000,"2020-09-20 16:42:20","1000611","1000611-M000247","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000227","湖南达嘉维康医药产业股份有限公司",1601482201000,"2020-10-01 00:10:01","1000709","1000709-M000227","2020年10月01日，湖南达嘉维康医药产业股份有限公司因IPO申请文件中记载的财务资料已过有效期需要补充提交，本所中止其发行上市审核。"
"M000680","江苏通灵电器股份有限公司",1600412400000,"2020-09-18 15:00:00","1000739","1000739-M000680","因发行人及保荐人更新财务资料，主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定同意发行人中止审核。"
"M000692","明月镜片股份有限公司",1600424929000,"2020-09-18 18:28:49","1000687","1000687-M000692","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000681","迈赫机器人自动化股份有限公司",1600262743000,"2020-09-16 21:25:43","1000371","1000371-M000681","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000680","北京华奥汽车服务股份有限公司",1601482201000,"2020-10-01 00:10:01","1000282","1000282-M000680","2020年10月01日，北京华奥汽车服务股份有限公司因IPO申请文件中记载的财务资料已过有效期需要补充提交，本所中止其发行上市审核。"
"M000661","九江善水科技股份有限公司",1617175252000,"2021-03-31 15:20:52","1000095","1000095-M000661","因发行人及保荐人更新财务资料，主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000228","华泰永创（北京）科技股份有限公司",1616742000000,"2021-03-26 15:00:00","1001254","1001254-M000228","因发行人及保荐人更新财务资料，主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000694","杭州老鹰教育科技股份有限公司",1600783950000,"2020-09-22 22:12:30","1000465","1000465-M000694","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
