"project_id","intermediary_id","id","name","job_type","job_title"
"850","0_1095","693175","张世举",23,"保荐代表人B"
"850","0_1095","693176","任云涛",24,"项目协办人"
"850","20023","693192","余瑞玉",31,"会计事务所负责人"
"850","20023","693193","汤加全",32,"签字会计师A"
"850","20023","693194","杨林",33,"签字会计师B"
"850","10014","693197","朱小辉",41,"律师事务所负责人"
"850","10014","693198","蔡磊",42,"签字律师A"
"850","10014","693199","于珍",43,"签字律师B"
"850","30007","693202","孙建民",51,"评估事务所负责人"
"850","30007","693203","杨士宏",52,"签字评估师A"
"850","30007","693204","王明星",53,"签字评估师B（如有）"
"722","0_1035","692765","任澎",21,"保荐业务负责人"
"722","0_1035","692768","龚泓泉",22,"保荐代表人A"
"722","0_1035","692769","孙迎辰",23,"保荐代表人B"
"722","0_1035","692770","高健",24,"项目协办人"
"722","20024","692789","王越豪",31,"会计事务所负责人"
"722","20024","692790","毛晓东",32,"签字会计师A"
"722","20024","692791","黄锦洪",33,"签字会计师B"
"722","10017","692794","章靖忠",41,"律师事务所负责人"
"722","10017","692795","黄廉熙",42,"签字律师A"
"722","10017","692796","金臻",43,"签字律师B"
"722","10017","692797","傅剑",44,"签字律师C（或有）"
"722","10017","692798","何嘉",45,"签字律师D（或有）"
"722","30032","692799","俞华开",51,"评估事务所负责人"
"722","30032","692800","仇文庆",52,"签字评估师A"
"722","30032","692801","韩桂华",53,"签字评估师B（如有）"
"780","0_1084","689399","黄文雯",22,"保荐代表人A"
"780","0_1084","689400","徐露",23,"保荐代表人B"
"780","0_1084","689401","李映谷",24,"项目协办人"
"780","0_1084","689396","谢继军",21,"保荐业务负责人"
"780","20012","689414","肖厚发",31,"会计事务所负责人"
"780","20012","689415","廖传宝",32,"签字会计师A"
"780","20012","689416","王蒙",33,"签字会计师B"
"780","20012","689417","刘涛",34,"签字会计师C（或有）"
"780","10014","689419","朱小辉",41,"律师事务所负责人"
"780","10014","689420","谢发友",42,"签字律师A"
"780","10014","689421","李化",43,"签字律师B"
"780","30063","689424","肖力",51,"评估事务所负责人"
"780","30063","689425","方强",52,"签字评估师A"
"780","30063","689426","张旭军",53,"签字评估师B（如有）"
"838","0_1095","684750","刘乃生",21,"保荐业务负责人"
"838","0_1095","684753","陈龙飞",22,"保荐代表人A"
"838","0_1095","684754","周圣哲",23,"保荐代表人B"
"838","0_1095","684755","王瑀",24,"项目协办人"
"838","20023","684768","余瑞玉",31,"会计事务所负责人"
"838","20023","684769","陆德忠",32,"签字会计师A"
"838","20023","684770","魏娜",33,"签字会计师B"
"838","20023","684771","纪纬",34,"签字会计师C（或有）"
"838","10009","684773","王玲",41,"律师事务所负责人"
"838","10009","684774","陈复安",42,"签字律师A"
"838","10009","684775","杨振华",43,"签字律师B"
"838","30064","684778","刘公勤",51,"评估事务所负责人"
"838","30064","684779","姚雪勇",52,"签字评估师A"
"838","30064","684780","周秉钧",53,"签字评估师B（如有）"
"838","30064","684781","韩雪晴",54,"签字评估师C（如有）"
"747","0_1032","675236","谢乐斌",21,"保荐业务负责人"
"747","0_1032","675239","沈强",22,"保荐代表人A"
"747","0_1032","675240","李小华",23,"保荐代表人B"
"747","0_1032","675241","戴祺",24,"项目协办人"
"747","20030","675254","余强",31,"会计事务所负责人"
"747","20030","675255","谢贤庆",32,"签字会计师A"
"747","20030","675256","金晓青",33,"签字会计师B"
"747","10017","675259","章靖忠",41,"律师事务所负责人"
"747","10017","675260","傅羽韬",42,"签字律师A"
"747","10017","675261","熊琦",43,"签字律师B"
"747","30047","675264","钱幽燕",51,"评估事务所负责人"
"747","30047","675265","陈菲莲",52,"签字评估师A"
"747","30047","675266","吴小强",53,"签字评估师B（如有）"
"795","0_1003","680659","纪荣涛",22,"保荐代表人A"
"795","0_1003","680656","齐朝晖",21,"保荐业务负责人"
"795","0_1003","680660","张贇",23,"保荐代表人B"
"795","0_1003","680661","张浩",24,"项目协办人"
"795","20015","680674","杨志国",31,"会计事务所负责人"
"795","20015","680675","姚丽强",32,"签字会计师A"
"795","20015","680676","张连成",33,"签字会计师B"
"795","10004","680679","顾功耘",41,"律师事务所负责人"
"795","10004","680680","章晓洪",42,"签字律师A"
"795","10004","680681","孙雨顺",43,"签字律师B"
"795","10004","680682","沈璐",44,"签字律师C（或有）"
"795","30054","680685","梅惠民",51,"评估事务所负责人"
"795","30054","680686","程永海",52,"签字评估师A"
"795","30054","680687","周强",53,"签字评估师B（如有）"
"743","0_1096","653089","马尧",21,"保荐业务负责人"
"743","0_1096","653092","彭捷",22,"保荐代表人A"
"743","0_1096","653093","王彬",23,"保荐代表人B"
"743","0_1096","653094","刘煜麟",24,"项目协办人"
"743","20008","653107","胡咏华",31,"会计事务所负责人"
"743","20008","653108","李海臣",32,"签字会计师A"
"743","20008","653109","王惠舫",33,"签字会计师B"
"743","20008","653110","苏婷婷",34,"签字会计师C（或有）"
"743","10012","653112","赵洋",41,"律师事务所负责人"
"743","10012","653113","李翰杰",42,"签字律师A"
"743","10012","653114","苏苗声",43,"签字律师B"
"743","10012","653115","徐征",44,"签字律师C（或有）"
"743","30040","653117","马丽华",51,"评估事务所负责人"
"743","30040","653118","侯红骏",52,"签字评估师A"
"743","30040","653119","谭丽",53,"签字评估师B（如有）"
"788","0_1095","673701","刘乃生",21,"保荐业务负责人"
"788","0_1095","673704","杨泉",22,"保荐代表人A"
"788","0_1095","673705","田斌",23,"保荐代表人B"
"788","0_1095","673706","温秉义",24,"项目协办人"
"788","20024","673719","胡少先",31,"会计事务所负责人"
"788","20024","673720","邱鸿",32,"签字会计师A"
"788","20024","673721","陈继平",33,"签字会计师B"
"788","10071","673724","王建文",41,"律师事务所负责人"
"788","10071","673725","叶菲",42,"签字律师A"
"788","10071","673726","闵鹏",43,"签字律师B"
"788","30031","673729","胡劲为",51,"评估事务所负责人"
"788","30031","673730","高怀蛟",52,"签字评估师A"
"788","30031","673731","颜丹",53,"签字评估师B（如有）"
"835","0_1087","689476","孙雷",21,"保荐业务负责人"
"835","0_1087","689479","廖汉卿",22,"保荐代表人A"
"835","0_1087","689480","李懿范",23,"保荐代表人B"
"835","20009","689494","付建超",31,"会计事务所负责人"
"835","20009","689495","彭金勇",32,"签字会计师A"
"835","20009","689496","叶祥佳",33,"签字会计师B"
"835","11419","689499","颜华荣",41,"律师事务所负责人"
"835","11419","689500","沈田丰",42,"签字律师A"
"835","11419","689501","吴钢",43,"签字律师B"
"835","11419","689502","苏致富",44,"签字律师C（或有）"
"835","11419","689503","郑上俊",45,"签字律师D（或有）"
"835","30031","689504","胡劲为",51,"评估事务所负责人"
"835","30031","689505","初晓靖",52,"签字评估师A"
"835","30031","689506","钟晓夕",53,"签字评估师B（如有）"
"694","0_1028","640931","姜文国",21,"保荐业务负责人"
"694","0_1028","640934","朱玉华",22,"保荐代表人A"
"694","0_1028","640935","都晨辉",23,"保荐代表人B"
"694","0_1028","640936","秦勤",24,"项目协办人"
"694","20012","640952","肖厚发",31,"会计事务所负责人"
"694","20012","640953","叶春",32,"签字会计师A"
"694","20012","640954","万斌",33,"签字会计师B"
"694","10004","640957","顾功耘",41,"律师事务所负责人"
"694","10004","640958","周锋",42,"签字律师A"
"694","10004","640959","沈国兴",43,"签字律师B"
"694","10004","640960","费宏",44,"签字律师C（或有）"
"694","30028","640962","胡兵",51,"评估事务所负责人"
"694","30028","640963","冯娜",52,"签字评估师A"
"694","30028","640964","沙勇",53,"签字评估师B（如有）"
"728","0_1096","690516","马尧",21,"保荐业务负责人"
"728","0_1096","690519","赵陆胤",22,"保荐代表人A"
"728","0_1096","690520","李雨修",23,"保荐代表人B"
"728","20015","690534","杨志国",31,"会计事务所负责人"
"728","20015","690535","李惠丰",32,"签字会计师A"
"728","20015","690536","邓红玉",33,"签字会计师B"
"728","11433","690539","郑曦林",41,"律师事务所负责人"
"728","11433","690540","郑曦林",42,"签字律师A"
"728","11433","690541","李芳",43,"签字律师B"
"728","30054","690545","程永海",52,"签字评估师A"
"728","30054","690546","周强",53,"签字评估师B（如有）"
"728","30054","690544","梅惠民",51,"评估事务所负责人"
"810","0_1058","684512","梅明君",22,"保荐代表人A"
"810","0_1058","684513","范信龙",23,"保荐代表人B"
"810","0_1058","684514","倪智昊",24,"项目协办人"
"810","0_1058","684509","杨卫东",21,"保荐业务负责人"
"810","20023","684527","余瑞玉",31,"会计事务所负责人"
"810","20023","684528","顾春华",32,"签字会计师A"
"810","20023","684529","吴杰",33,"签字会计师B"
"810","10061","684532","刘劲容",41,"律师事务所负责人"
"810","10061","684533","秦伟",42,"签字律师A"
"810","10061","684534","朱思颖",43,"签字律师B"
"810","30030","684537","谢肖琳",51,"评估事务所负责人"
"810","30030","684538","宋蕴中",52,"签字评估师A"
"810","30030","684539","樊晓忠",53,"签字评估师B（如有）"
"699","0_1096","571975","马尧",21,"保荐业务负责人"
"699","0_1096","571978","董芷汝",22,"保荐代表人A"
"699","0_1096","571979","朱绍辉",23,"保荐代表人B"
"699","0_1096","571980","赵天委",24,"项目协办人"
"699","20008","571993","胡咏华",31,"会计事务所负责人"
"699","20008","571994","王树奇",32,"签字会计师A"
"699","20008","571995","王博",33,"签字会计师B"
"699","10008","571998","张利国",41,"律师事务所负责人"
"699","10008","571999","杜莉莉",42,"签字律师A"
"699","10008","572000","郭昕",43,"签字律师B"
"699","30061","572003","胡梅根",51,"评估事务所负责人"
"699","30061","572004","王荣",52,"签字评估师A"
"699","30061","572005","张洪峰",53,"签字评估师B（如有）"
"957","0_1058","681784","杨卫东",21,"保荐业务负责人"
"957","0_1058","681787","李慧红",22,"保荐代表人A"
"957","0_1058","681788","叶静思",23,"保荐代表人B"
"957","0_1058","681789","郭文生",24,"项目协办人"
"957","20015","681802","杨志国",31,"会计事务所负责人"
"957","20015","681803","王首一",32,"签字会计师A"
"957","20015","681804","高勃",33,"签字会计师B"
"957","10006","681807","张学兵",41,"律师事务所负责人"
"957","10006","681808","全奋",42,"签字律师A"
"957","10006","681809","张启祥",43,"签字律师B"
"957","10006","681810","叶可安",44,"签字律师C（或有）"
"957","30023","681812","陈喜佟",51,"评估事务所负责人"
"957","30023","681813","熊钻",52,"签字评估师A"
"957","30023","681814","李迟",53,"签字评估师B（如有）"
"746","0_1096","683829","马尧	",21,"保荐业务负责人"
"746","0_1096","683832","赵亮",22,"保荐代表人A"
"746","0_1096","683833","马峥	",23,"保荐代表人B"
"746","0_1096","683834","陈灏蓝	",24,"项目协办人"
"746","20030","683847","余强",31,"会计事务所负责人"
"746","20030","683848","邵明亮",32,"签字会计师A"
"746","20030","683849","刘木勇",33,"签字会计师B"
"746","10003","683852","王丽",41,"律师事务所负责人"
"746","10003","683853","侯慧杰",42,"签字律师A"
"746","10003","683854","黄丰",43,"签字律师B"
"746","30018","683857","李晓红",51,"评估事务所负责人"
"746","30018","683858","杨朝军",52,"签字评估师A"
"746","30018","683859","黄敏捷",53,"签字评估师B（如有）"
"644","0_1053","636132","吴毓锋",21,"保荐业务负责人"
"644","0_1053","636135","张敏",22,"保荐代表人A"
"644","0_1053","636136","刘啸波",23,"保荐代表人B"
"644","0_1053","636137","卢丹琴",24,"项目协办人"
"644","20010","636150","林宝明",31,"会计事务所负责人"
"644","20010","636151","郭小军",32,"签字会计师A"
"644","20010","636152","陈桂生",33,"签字会计师B"
"644","10011","636155","乔佳平",41,"律师事务所负责人"
"644","10011","636156","康晓阳",42,"签字律师A"
"644","10011","636157","李侠辉",43,"签字律师B"
"644","10011","636158","张狄柠",44,"签字律师C（或有）"
"644","30053","636160","罗俊军",51,"评估事务所负责人"
"644","30053","636161","张剑",52,"签字评估师A"
"599","0_1002","689353","秦冲	",21,"保荐业务负责人"
"599","0_1002","689356","吴义铭",22,"保荐代表人A"
"599","0_1002","689357","杨苏",23,"保荐代表人B"
"599","0_1002","689358","魏健",24,"项目协办人"
"599","20025","689374","邱靖之",31,"会计事务所负责人"
"599","20025","689375","何航",32,"签字会计师A"
"599","20025","689376","莫伟",33,"签字会计师B"
"599","20025","689377","邹昕",34,"签字会计师C（或有）"
"599","10003","689379","王丽",41,"律师事务所负责人"
"599","10003","689380","范朝霞",42,"签字律师A"
"599","10003","689381","赵雅楠",43,"签字律师B"
"599","10003","689382","郑云飞",44,"签字律师C（或有）"
"599","30003","689384","赵向阳",51,"评估事务所负责人"
"599","30003","689385","袁威",52,"签字评估师A"
"599","30003","689386","张曼",53,"签字评估师B（如有）"
"845","0_1002","688713","秦冲",21,"保荐业务负责人"
"845","0_1002","688716","许杲杲",22,"保荐代表人A"
"845","0_1002","688717","郭青岳",23,"保荐代表人B"
"845","0_1002","688718","赖辉",24,"项目协办人"
"845","20027","688731","叶韶勋",31,"会计事务所负责人"
"845","20027","688732","王亮",32,"签字会计师A"
"845","20027","688733","吴晓蕊",33,"签字会计师B"
"845","10004","688736","顾功耘",41,"律师事务所负责人"
"845","10004","688737","王立",42,"签字律师A"
"845","10004","688738","杨继伟",43,"签字律师B"
"845","30008","688741","原丽娜",51,"评估事务所负责人"
"845","30008","688742","张波",52,"签字评估师A"
"845","30008","688743","刘京岱",53,"签字评估师B（如有）"
"839","0_1095","618592","刘乃生",21,"保荐业务负责人"
"839","0_1095","618595","杜鹏飞",22,"保荐代表人A"
"839","0_1095","618596","李波",23,"保荐代表人B"
"839","0_1095","618597","王庆华",24,"项目协办人"
"839","20035","618610","祝卫",31,"会计事务所负责人"
"839","20035","618611","王秀萍",32,"签字会计师A"
"839","20035","618612","信翠双",33,"签字会计师B"
"839","10001","618615","彭雪峰",41,"律师事务所负责人"
"839","10001","618616","李寿双",42,"签字律师A"
"839","10001","618617","苏绍魁",43,"签字律师B"
"839","10001","618618","胡静贤",44,"签字律师C（或有）"
"839","10001","618619","余梦溪",45,"签字律师D（或有）"
"839","30018","618620","李晓红",51,"评估事务所负责人"
"839","30018","618621","温志朝",52,"签字评估师A"
"839","30018","618622","万兰",53,"签字评估师B（如有）"
"839","30015","618625","康志刚",52,"签字评估师A"
"839","30015","618626","武志平",53,"签字评估师B（如有）"
"839","30015","618624","权忠光",51,"评估事务所负责人"
"818","0_1034","659194","廖圣柱",21,"保荐业务负责人"
"818","0_1034","659197","刘波",22,"保荐代表人A"
"818","0_1034","659198","黄诚",23,"保荐代表人B"
"818","0_1034","659199","厉晓敏",24,"项目协办人"
"818","20029","659212","李慧琦",31,"会计事务所负责人"
"818","20029","659213","蔡志良",32,"签字会计师A"
"818","20029","659214","孙国建",33,"签字会计师B"
"818","20029","659215","周丽娜",34,"签字会计师C（或有）"
"818","11420","659217","李强",41,"律师事务所负责人"
"818","11420","659218","方杰",42,"签字律师A"
"818","11420","659219","张乐天",43,"签字律师B"
"818","30063","659222","肖力",51,"评估事务所负责人"
"818","30063","659223","王捷",52,"签字评估师A"
"760","0_1035","681183","任澎",21,"保荐业务负责人"
"760","0_1035","681186","沈亮亮",22,"保荐代表人A"
"760","0_1035","681187","桑继春",23,"保荐代表人B"
"760","0_1035","681188","陈蓓",24,"项目协办人"
"760","20015","681201","杨志国",31,"会计事务所负责人"
"760","20015","681202","张建新",32,"签字会计师A"
"760","20015","681203","许清慧",33,"签字会计师B"
"760","20015","681204","陈国樑",34,"签字会计师C（或有）"
"760","10004","681206","顾功耘",41,"律师事务所负责人"
"760","10004","681207","章晓洪",42,"签字律师A"
"760","10004","681208","李良琛",43,"签字律师B"
"760","10004","681209","凌霄",44,"签字律师C（或有）"
"658","0_1087","688476","孙远",22,"保荐代表人A"
"658","0_1087","688477","章志皓",23,"保荐代表人B"
"658","0_1087","688478","辛意",24,"项目协办人"
"658","0_1087","688473","孙雷",21,"保荐业务负责人"
"658","20018","688491","李丹",31,"会计事务所负责人"
"658","20018","688492","朱伟",32,"签字会计师A"
"658","20018","688493","董宜人",33,"签字会计师B"
"658","10006","688496","张学兵",41,"律师事务所负责人"
"658","10006","688497","姚启明",42,"签字律师A"
"658","10006","688498","夏荷",43,"签字律师B"
"658","10006","688499","沈进",44,"签字律师C（或有）"
"730","0_1033","687956","张存涛",22,"保荐代表人A"
"730","0_1033","687957","李明克",23,"保荐代表人B"
"730","0_1033","687953","谌传立",21,"保荐业务负责人"
"730","20012","687971","肖厚发",31,"会计事务所负责人"
"730","20012","687972","郑磊",32,"签字会计师A"
"730","20012","687973","刘润",33,"签字会计师B"
"730","20012","687974","钱玮",34,"签字会计师C（或有）"
"730","10020","687977","王毅",42,"签字律师A"
"730","10020","687978","尚世鸣",43,"签字律师B"
"730","10020","687976","肖微",41,"律师事务所负责人"
"730","30041","687981","左英浩",51,"评估事务所负责人"
"730","30041","687982","马树忠",52,"签字评估师A"
"730","30041","687983","颜继军",53,"签字评估师B（如有）"
"785","0_1016","678007","崔洪军",21,"保荐业务负责人"
"785","0_1016","678010","邵荻帆",22,"保荐代表人A"
"785","0_1016","678011","洪伟龙",23,"保荐代表人B"
"785","0_1016","678012","任经纬",24,"项目协办人"
"785","20024","678025","钟建国",31,"会计事务所负责人"
"785","20024","678026","宋鑫",32,"签字会计师A"
"785","20024","678027","丁煜",33,"签字会计师B"
"785","10017","678030","章靖忠",41,"律师事务所负责人"
"785","10017","678031","徐春辉",42,"签字律师A"
"785","10017","678032","任穗",43,"签字律师B"
"785","30032","678035","潘文夫",51,"评估事务所负责人"
"785","30032","678036","胡海青",52,"签字评估师A"
"785","30032","678037","方晗",53,"签字评估师B（如有）"
"690","0_1087","683749","孙雷",21,"保荐业务负责人"
"690","0_1087","683752","唐加威",22,"保荐代表人A"
"690","0_1087","683753","罗翔",23,"保荐代表人B"
"690","20035","683767","祝卫",31,"会计事务所负责人"
"690","20035","683768","蔡卫华",32,"签字会计师A"
"690","20035","683769","周文阳",33,"签字会计师B"
"690","20035","683770","信翠双",34,"签字会计师C（或有）"
"690","10004","683772","顾功耘",41,"律师事务所负责人"
"690","10004","683773","李亚男",42,"签字律师A"
"690","10004","683774","赵玉刚",43,"签字律师B"
"690","10004","683775","解树青",44,"签字律师C（或有）"
"690","30007","683777","孙建民",51,"评估事务所负责人"
"690","30007","683778","洪建树",52,"签字评估师A"
"690","30007","683779","谭正祥",53,"签字评估师B（如有）"
"430","0_1096","688193","马尧",21,"保荐业务负责人"
"430","0_1096","688196","罗峰",22,"保荐代表人A"
"430","0_1096","688197","杨萌",23,"保荐代表人B"
"430","0_1096","688198","孟德望",24,"项目协办人"
"430","0_1074","688199","丛蔚",21,"保荐业务负责人"
"430","0_1074","688202","乔端",22,"保荐代表人A"
"430","0_1074","688203","施伟",23,"保荐代表人B"
"430","0_1074","688204","吴大伟",24,"项目协办人"
"430","20025","688211","邱靖之",31,"会计事务所负责人"
"430","20025","688212","康顺平",32,"签字会计师A"
"430","20025","688213","胡建军",33,"签字会计师B"
"430","20025","688214","康代安",34,"签字会计师C（或有）"
"430","20025","688215","康云高",35,"签字会计师D（或有）"
"430","10032","688216","郭斌",41,"律师事务所负责人"
"430","10032","688217","易建胜",42,"签字律师A"
"430","10032","688218","陈帅",43,"签字律师B"
"430","30015","688221","权忠光",51,"评估事务所负责人"
"430","30015","688222","曹继亮",52,"签字评估师A"
"430","30015","688223","肖雯",53,"签字评估师B（如有）"
"551","0_1087","678648","孙雷",21,"保荐业务负责人"
"551","0_1087","678651","罗翔 ",22,"保荐代表人A"
"551","0_1087","678652","李吉喆",23,"保荐代表人B"
"551","20025","678666","邱靖之",31,"会计事务所负责人"
"551","20025","678667","张居忠",32,"签字会计师A"
"551","20025","678668","文冬梅",33,"签字会计师B"
"551","20025","678669","闫柳",34,"签字会计师C（或有）"
"551","10003","678671","王丽",41,"律师事务所负责人"
"551","10003","678672","李晓新",42,"签字律师A"
"551","10003","678673","李珍慧",43,"签字律师B"
"551","10003","678674","王浚哲",44,"签字律师C（或有）"
"551","10003","678675","田多雨",45,"签字律师D（或有）"
"551","30051","678676","徐伟健",51,"评估事务所负责人"
"551","30051","678677","张基昌",52,"签字评估师A"
"551","30051","678678","张宏刚",53,"签字评估师B（如有）"
"648","0_1019","688033","张军",21,"保荐业务负责人"
"648","0_1019","688036","张树敏",22,"保荐代表人A"
"648","0_1019","688037","吴威成",23,"保荐代表人B"
"648","20007","688051","梁春",31,"会计事务所负责人"
"648","20007","688052","毛英莉",32,"签字会计师A"
"648","20007","688053","王继文",33,"签字会计师B"
"648","10004","688056","顾功耘",41,"律师事务所负责人"
"648","10004","688057","刘峰",42,"签字律师A"
"648","10004","688058","王文",43,"签字律师B"
"648","10004","688059","周骏杰",44,"签字律师C（或有）"
"589","0_1047","688076","张鹏",22,"保荐代表人A"
"589","0_1047","688077","葛青",23,"保荐代表人B"
"589","0_1047","688078","廖蔚铭",24,"项目协办人"
"589","0_1047","688073","唐松华",21,"保荐业务负责人"
"589","20006","688091","邹俊",31,"会计事务所负责人"
"589","20006","688092","雷江",32,"签字会计师A"
"589","20006","688093","张杨",33,"签字会计师B"
"589","10014","688096","朱小辉",41,"律师事务所负责人"
"589","10014","688097","周世君",42,"签字律师A"
"589","10014","688099","顾鼎鼎",44,"签字律师C（或有）"
"589","10014","688098","王韶华",43,"签字律师B"
"589","30053","688101","罗俊军",51,"评估事务所负责人"
"589","30053","688102","毕娇",52,"签字评估师A"
"589","30053","688103","李鹏举",53,"签字评估师B（如有）"
"687","0_1096","617026","王建文",22,"保荐代表人A"
"687","0_1096","617027","赵亮",23,"保荐代表人B"
"687","0_1096","617028","韩非可",24,"项目协办人"
"687","0_1096","617023","马尧",21,"保荐业务负责人"
"687","20015","617041","杨志国",31,"会计事务所负责人"
"687","20015","617042","张建新",32,"签字会计师A"
"687","20015","617043","周康康",33,"签字会计师B"
"687","11420","617046","李强",41,"律师事务所负责人"
"687","11420","617047","倪俊骥",42,"签字律师A"
"687","11420","617048","陈晓纯",43,"签字律师B"
"687","11420","617049","葛嘉琪",44,"签字律师C（或有）"
"687","11420","617050","蔡诚",45,"签字律师D（或有）"
"687","30046","617051","龚波",51,"评估事务所负责人"
"687","30046","617052","黄可瑄",52,"签字评估师A"
"687","30046","617053","程永海",53,"签字评估师B（如有）"
"860","0_1019","687473","张军",21,"保荐业务负责人"
"860","0_1019","687476","余前昌",22,"保荐代表人A"
"860","0_1019","687477","周磊",23,"保荐代表人B"
"860","0_1019","687478","侯睿",24,"项目协办人"
"860","20007","687491","梁春",31,"会计事务所负责人"
"860","20007","687492","张媛媛",32,"签字会计师A"
"860","20007","687493","江先敏",33,"签字会计师B"
"860","10061","687496","刘劲容",41,"律师事务所负责人"
"860","10061","687497","李琤",42,"签字律师A"
"860","10061","687498","贺继红",43,"签字律师B"
"860","10061","687499","张斯怡",44,"签字律师C（或有）"
"860","30031","687501","胡劲为",51,"评估事务所负责人"
"860","30031","687502","付秀明",52,"签字评估师A"
"860","30031","687503","肖毅",53,"签字评估师B（如有）"
"739","0_1095","666924","刘乃生",21,"保荐业务负责人"
"739","0_1095","666927","杨慧",22,"保荐代表人A"
"739","0_1095","666928","于宏刚",23,"保荐代表人B"
"739","0_1095","666929","金少桐",24,"项目协办人"
"739","20024","666942","郑启华",31,"会计事务所负责人"
"739","20024","666943","吴翔",32,"签字会计师A"
"739","20024","666944","石怡弘",33,"签字会计师B"
"739","10004","666947","顾功耘",41,"律师事务所负责人"
"739","10004","666948","鲍方舟",42,"签字律师A"
"739","10004","666949","楼春晗",43,"签字律师B"
"739","10004","666950","涂翀鹏",44,"签字律师C（或有）"
"822","0_1096","570371","马尧",21,"保荐业务负责人"
"822","0_1096","570374","杨斌",22,"保荐代表人A"
"822","0_1096","570375","刘艳",23,"保荐代表人B"
"822","0_1096","570376","孔令杰",24,"项目协办人"
"822","20012","570389","肖厚发",31,"会计事务所负责人"
"822","20012","570390","胡新荣",32,"签字会计师A"
"822","20012","570391","王彩霞",33,"签字会计师B"
"822","20012","570392","鲁意宏",34,"签字会计师C（或有）"
"822","10032","570394","颜羽",41,"律师事务所负责人"
"822","10032","570395","赖熠",42,"签字律师A"
"822","10032","570396","郭光文",43,"签字律师B"
"822","30064","570399","刘公勤",51,"评估事务所负责人"
"822","30064","570400","陈敏",52,"签字评估师A"
"822","30064","570401","聂兰义",53,"签字评估师B（如有）"
"574","0_1087","678208","孙雷",21,"保荐业务负责人"
"574","0_1087","678211","陈泉泉",22,"保荐代表人A"
"574","0_1087","678212","张志强",23,"保荐代表人B"
"574","0_1087","678213","何宇佳",24,"项目协办人"
"574","20024","678228","梁明伟",33,"签字会计师B"
"574","20024","678226","杨克晶",31,"会计事务所负责人"
"574","20024","678227","张云鹤",32,"签字会计师A"
"574","10008","678231","张利国",41,"律师事务所负责人"
"574","10008","678232","袁月云",42,"签字律师A"
"574","10008","678233","付雄师",43,"签字律师B"
"574","30051","678236","徐伟建",51,"评估事务所负责人"
"574","30051","678237","邓春辉",52,"签字评估师A"
"574","30051","678238","代丽",53,"签字评估师B（如有）"
"727","0_1033","681584","谌传立",21,"保荐业务负责人"
"727","0_1033","681587","魏安胜",22,"保荐代表人A"
"727","0_1033","681588","张华",23,"保荐代表人B"
"727","0_1033","681589","周耀飞",24,"项目协办人"
"727","20029","681602","徐华",31,"会计事务所负责人"
"727","20029","681603","潘文中",32,"签字会计师A"
"727","20029","681604","余文佑",33,"签字会计师B"
"727","10034","681607","林泰松",41,"律师事务所负责人"
"727","10034","681608","卢伟东",42,"签字律师A"
"727","10034","681609","刘敏",43,"签字律师B"
"727","10034","681610","郭珣彤",44,"签字律师C（或有）"
"727","30051","681612","徐伟建",51,"评估事务所负责人"
"727","30051","681613","邓春辉",52,"签字评估师A"
"727","30051","681614","代丽",53,"签字评估师B（如有）"
"807","0_1095","678408","刘乃生",21,"保荐业务负责人"
"807","0_1095","678411","郭尧",22,"保荐代表人A"
"807","0_1095","678412","包红星",23,"保荐代表人B"
"807","0_1095","678413","冯尧",24,"项目协办人"
"807","20008","678426","胡咏华",31,"会计事务所负责人"
"807","20008","678427","聂诗军",32,"签字会计师A"
"807","20008","678428","万俊广",33,"签字会计师B"
"807","20008","678429","杨彦东",34,"签字会计师C（或有）"
"807","10011","678431","乔佳平",41,"律师事务所负责人"
"807","10011","678432","栗皓",42,"签字律师A"
"807","10011","678433","苗丁",43,"签字律师B"
"807","10011","678434","张伟丽",44,"签字律师C（或有）"
"807","10011","678435","尤松",45,"签字律师D（或有）"
"807","30056","678436","陈思",51,"评估事务所负责人"
"807","30056","678438","王光辉",53,"签字评估师B（如有）"
"807","30056","678437","王丽华",52,"签字评估师A"
"710","0_1087","621621","孙雷",21,"保荐业务负责人"
"710","0_1087","621624","张志强",22,"保荐代表人A"
"710","0_1087","621625","陈玮",23,"保荐代表人B"
"710","0_1087","621626","莫永伟",24,"项目协办人"
"710","20009","621639","付建超",31,"会计事务所负责人"
"710","20009","621640","吴晓辉",32,"签字会计师A"
"710","20009","621641","邵艳霞",33,"签字会计师B"
"710","10020","621644","肖微",41,"律师事务所负责人"
"710","10020","621645","石铁军",42,"签字律师A"
"710","10020","621646","易宜松",43,"签字律师B"
"710","30041","621649","左英浩",51,"评估事务所负责人"
"710","30041","621650","董毅强",52,"签字评估师A"
"710","30041","621651","王成全",53,"签字评估师B（如有）"
"769","0_1032","620343","谢乐斌",21,"保荐业务负责人"
"769","0_1032","620346","沈一冲",22,"保荐代表人A"
"769","0_1032","620347","张翼",23,"保荐代表人B"
"769","0_1032","620348","孟庆嵩",24,"项目协办人"
"769","20024","620361","王越豪",31,"会计事务所负责人"
"769","20024","620362","吴懿忻",32,"签字会计师A"
"769","20024","620363","葛爱平",33,"签字会计师B"
"769","10009","620366","王玲",41,"律师事务所负责人"
"769","10009","620367","陈复安",42,"签字律师A"
"769","10009","620368","杨振华",43,"签字律师B"
"686","0_1081","674956","胡平生",21,"保荐业务负责人"
"686","0_1081","674959","张俊",22,"保荐代表人A"
"686","0_1081","674960","王亚娟",23,"保荐代表人B"
